id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
358;Harina trigo común 0000;Tata;Paquete 1 kg.;86;60;60;60;60,00;60;60;0;0;60,00;0;0
360;Harina trigo común 0000;Precio Líder;Paquete 1 kg.;83;55;55;59;58,96;59;59;0,416656478;0;56,26;0,047891;0,00706715
363;Harina trigo común 0000;Granja La Sonrisa;Paquete 1 kg.;62;53;53;54,9;54,25;59,9;59,9;1,436189396;1,9;54,25;0;0,026473137
364;Harina trigo común 0000;Tienda Inglesa;Paquete 1 kg.;19;60;60;61;63,12;73;73;4,109187857;4;62,94;0,002733;0,065104442
79;Helado familiar;Conaprole;Envase 1lt.;350;224;239;275;272,60;310;319;15,4501646;12,9;274,20;-0,005813;0,056676668
80;Helado familiar;Crufi;Envase 1lt.;204;225;225;260;262,36;324;331;30,73141109;64;266,23;-0,014567;0,11713624
82;Hipoclorito de sodio;Agua Jane;Botella 1 lt.;482;68;68;79;81,64;105;106;7,705196954;8;81,50;0,001763;0,094379847
83;Hipoclorito de sodio;Sello Rojo;Botella 1 lt.;481;59;62;75;75,08;96;98;7,722549982;12;74,60;0,006378;0,102863538
84;Hipoclorito de sodio;Solución Cristal;Botella 1 lt.;342;46,9;49;73;67,55;83;84;9,303678144;14;67,38;0,002633;0,137721412
85;Huevos colorados;El Jefe;Envase 1/2 docena;95;93,64;93,64;109;109,10;132;132;6,400083246;3;109,10;0;0,058663051
86;Huevos colorados;Prodhin;Envase 1/2 docena;197;99;100;109,9;109,91;126;132;3,954920321;1;112,47;-0,022776;0,035984538
87;Huevos colorados;Super huevo;Envase 1/2 docena;199;89;89;107;105,50;122;122;6,510876739;9;105,25;0,0024;0,061714395
339;Jabón de glicerina;Ann Bow;140 grs.;222;55;67;80;80,20;99;100;8,581416971;10,1;79,67;0,006653;0,106998849
88;Jabón de tocador;Astral plata;Unidad 125 grs.;550;43,9;44,9;72;69,37;86;90;8,469467767;5;69,53;-0,002284;0,122089444
