id.presentacion;producto;marca;especificacion;n;min;pmin;median;mean;pmax;max;ee;iqr;ppdm.anterior;var.mens;c.v.
14;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;214;199;219;249;260,6451888;344;396;24,24773242;21;273,715257;-0,047751;0,093029657
15;Arroz blanco;Blue Patna;Bolsa 1 kg.;284;31;37;50,5;49,06509139;54;60;3,89098286;5;48,29558998;0,015933;0,079302468
16;Arroz blanco;Green Chef;Bolsa 1 kg.;284;30;34;44;44,74676579;50;59;3,824115012;7;45,0597091;-0,006945;0,085461261
17;Arroz blanco;Saman Blanco;Bolsa 1 kg.;415;37,9;38;46,54;46,76410986;52;61;3,767404294;7;48,32011363;-0,032202;0,080561873
18;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;189;18;22;31;29,10505836;32;34;3,204779796;5;27,98103108;0,040171;0,11011075
19;Arroz blanco;Pony;Bolsa 1 kg.;66;20,9;20,9;36;35,71243386;47;47;5,534860383;5;34,91322751;0,022891;0,154984127
20;Arroz blanco;Vidarroz;Bolsa 1 kg.;222;21;24;35;33,01248428;40,9;41,5;4,770794518;3;31,98523549;0,032116;0,144514859
22;Arvejas en conserva;Cololó;Lata 380 grs.;315;17,9;23,9;35;35,18519039;41,5;41,5;3,984358469;6,45;36,64835628;-0,039924;0,113239645
23;Arvejas en conserva;Nidemar;Lata 300 grs.;184;16;17;24;23,7643176;28;29,99;2,67715688;5;24,27391262;-0,020994;0,112654482
24;Azúcar blanco;Azucarlito;Paquete 1 kg.;275;35,9;37,99;39;39,19365705;49;54;3,475529214;7;38,00491107;0,031279;0,088675808
25;Azúcar blanco;Bella Unión;Paquete 1 kg.;423;31,9;33;38;38,41042055;59;59;5,688482743;1;37,75571612;0,017341;0,148097382
26;Café envasado (no instantáneo);Águila;Paquete 250 grs.;339;97;116;140;139,8117125;164,9;164,9;10,04498723;8;133,0274861;0,050999;0,071846536
27;Café envasado (no instantáneo);Chaná;Paquete 250 grs.;339;122;142;159;160,9679857;186,9;192;8,630719856;2;156,5800066;0,028024;0,053617617
28;Café envasado (no instantáneo);Saint;Paquete 250 grs.;148;66;68;125;121,03886;137;167;16,49000555;12,5;120,2407515;0,006638;0,136237284
29;Carne picada vacuna;Con Hasta 5% de grasa;1 kg.;217;245;269;319;312,6409094;385;419;21,18935892;20;323,8424837;-0,03459;0,067775388
30;Carne picada vacuna;Con Hasta 20% de grasa;1 kg.;204;209;219;245;251,9463872;299;349;25,88475253;54;253,1865972;-0,004898;0,10273913
31;Cerveza;Patricia;Botella 960 ml.;413;90;105;120;128,005801;157;157;15,1764313;5;127,0682318;0,007378;0,118560496
32;Cerveza;Pilsen;Botella 960 ml.;316;88;95;106;106,371654;118;127;3,82573707;2;105,0511654;0,01257;0,035965757
33;Cerveza;Zillertal;Botella 1 lt.;313;96;113;135;133,4580874;159;162;8,906904406;9;135,0037267;-0,011449;0,066739338
34;Champú;Fructis;Envase 350 ml.;398;127;192;245;241,2429966;284;305;17,3960571;28;235,7745551;0,023194;0,072110102
35;Champú;Sedal;Envase 350 ml.;418;139;139;184,9;179,8673051;223;235;24,39241198;36;178,5041105;0,007637;0,135613373
36;Champú;Suave;Envase 930 ml.;111;129;132;159,9;162,8947679;189;219;8,923688378;8,9;162,4974843;0,002445;0,054781921
37;Chorizos mezcla;sueltos - Cattivelli  - Extra;1 kg.;214;355;369;427,49;422,8195974;459;530;19,56161748;30;421,4906758;0,003153;0,04626469
38;Chorizos mezcla;sueltos - Centenario - Extra;1 kg.;201;279;343;422,36;433,7939673;510;600;36,42550674;54;417,6281693;0,038709;0,083969602
39;Chorizos mezcla;sueltos - La Familia - Hilo amarillo;1 kg.;174;219;229;319;317,9683135;335;335;17,58339296;6;307,9810655;0,032428;0,055299199
40;Cocoa;Copacabana;Envase 500 grs.;201;99;102;146;146,0196797;175,2868;203;13,61555012;9,53;144,2640022;0,01217;0,093244624
41;Cocoa;Vascolet;Envase 500 grs.;229;91;94,5;159;144,235015;179;192;31,04880853;64;143,4496308;0,005475;0,215265402
42;Desodorante en aerosol;Axe Musk;Envase 113 grs.;301;95;96,33;139;135,7547964;153;164;10,62363224;5;133,2649625;0,018683;0,078256036
43;Desodorante en aerosol;Dove Original;Envase 100 grs.;440;113;129;176;171,9055056;190;195;10,8508687;10;165,864524;0,036421;0,063121124
44;Desodorante en aerosol;Rexona Active Emotion;Envase 105 grs.;403;98;108;149;140,2014555;157;168;11,97716972;11;136,2668107;0,028875;0,085428284
45;Detergente para vajilla;Deterjane limón;Envase 1.250 lt.;251;65;68;92;90,4899729;110;129;7,717540703;8;90,69798555;-0,002293;0,085286142
46;Detergente para vajilla;Hurra Nevex Limón;Envase 1.250 lt.;450;59;69;85;83,71805285;96,78;109;5,671652962;4;82,63531718;0,013103;0,067747072
47;Detergente para vajilla;Protergente limón;Envase 1 lt.;276;26;36,9;48;48,05211442;55;61;3,076777107;2,5;47,76971874;0,005912;0,064030005
48;Dulce de leche;Conaprole;Envase 1 kg.;322;151;158;177;180,5324032;225;225;11,71525603;7;175,6324103;0,027899;0,064892816
49;Dulce de leche;Los Nietitos;Envase 1 kg.;322;92;117,77;145;146,1299564;165;181;9,963874611;7;135,482593;0,078588;0,068185024
50;Dulce de leche;Manjar;Envase 1 kg.;321;112;116,9;139;137,198304;155,5;158,5;5,986731634;5;135,6026726;0,011767;0,04363561
51;Dulce de membrillo;Los Nietitos;Envase 400 grs.;339;42;47,9;57;55,63759157;63;69;3,480125241;5,1;55,41759724;0,00397;0,06254989
52;Fideos secos al huevo;Adria;Paquete 500 grs.;316;48;49;59;60,01673424;70;75;3,288048085;3;60,22523464;-0,003462;0,054785522
53;Fideos secos al huevo;Cololó;Paquete 500 grs.;292;37,9;45;57;56,96578432;65;66;4,499261729;7;57,26898585;-0,005294;0,078981827
54;Fideos secos al huevo;Las Acacias;Paquete 500 grs.;326;38;40;55;53,06289591;58,9;66;3,972136566;3;52,65194004;0,007805;0,074857139
55;Fideos secos semolados;Adria;Paquete 500 grs.;2;44;44;55;55;55;55;4,110522643;0;55;0;0,074736775
56;Fideos secos semolados;Las Acacias - franja celeste;Paquete 500 grs.;196;26;26;44;42,58293174;47;55;4,099955919;2;41,35660029;0,029653;0,096281673
57;Fideos secos semolados;Puritas;Paquete 500 grs.;3;20;20;25;23,96666667;26,9;26,9;2,896720121;6,9;23,96666667;0;0,120864539
58;Frankfurters cortos;Centenario;Paquete 8 us.;262;90;90;159;159,380759;220;233;21,36257994;20,1;153,853313;0,035927;0,134034874
59;Frankfurters cortos;Ottonello;Paquete 8 us.;284;89;99;176,17;169,8269296;194,07;194,07;16,42990272;7;164,4086622;0,032956;0,096744979
60;Frankfurters cortos;Schneck;Paquete 8 us.;297;120;152;192;191,161755;219;235;11,33307972;10;190,0391353;0,005907;0,059285288
61;Galletitas al agua;Famosa;Paquete 140 grs.;384;36,4;41;45;45,53312707;50;51,9;2,793938679;6;45,7040107;-0,003739;0,061360571
